Rating|id|Short-Info|Purpose|More-Info
1|6339|||862201-CAMELLIA_RETICULATA_SEED_OIL/
1|6340|||862226-GREVILLEA_SPECIOSA_RED_SPIDER_FLOWER_EXTRACT/
1|6341|||862389-MORINGA_OLEIFERA_LEAF_EXTRACT/
2|6342|||862394-SHEA_BUTTER_AMIDOPROPYL_BETAINE/
4|6343|||862431-KUNZEA_POMIFERA_FRUIT_EXTRACT/
1|6344|||862555-ALTHAEA_ROSEA_ROOT_EXTRACT/
1|6345|Anthocyanins is a substance obtained by the physical processing of edible fruits or vegetables.|colorant and cosmetic colorant|700456-ANTHOCYANINS/
1|6346|||701191-CELLULOSE_POLYMER/
1|6347|||701205-CERAMIDE_6/
1|6348|||701515-COCAMIDE_BETAINE/
1|6349|||701725-CURCUMA_ZEDOARIA/
1|6350|||701751-CYMBOPOGON_MARTINI_PALMAROSA_EXTRACT/
1|6351|||701845-DCALCIUM_PANTOTHENATE/
1|6352|||702230-EGCG_EXTRACT/
1|6353|Eicosapentaenoic Acid is an unsaturated acid.|skin-conditioning agent - miscellaneous, emollient, and skin conditioning|702236-EICOSAPENTAENOIC_ACID/
1|6354|||702281-ESTERC/
1|6355|||702725-GLYVERIN/
1|6356|||703275-JUGLANS_WALNUT_SHELL/
1|6357|Levisticum Officinale Root Extract is an extract of the roots of Levisticum officinale.|not reported, masking, and skin conditioning|703536-LEVISTICUM_OFFICINALE_LOVAGE_ROOT_EXTRACT/
2|6358|Linoleamide DEA is a mixture of ethanolamides of linoleic acid.|hair conditioning agent, surfactant - foam booster, viscosity increasing agent - aqueous, antistatic, foam boosting, hair conditioning, and viscosity controlling|703571-LINOLEAMIDE_DEA/
1|6359|Lysozyme is an enzyme isolated from egg white.|skin-conditioning agent - miscellaneous and skin conditioning|703659-LYSOZYME/
7|6360|||703736-MANGANESE/
1|6361|Melibiose is a carbohydrate.|skin-conditioning agent - humectant and humectant|703806-MELIBIOSE/
1|6362|Methyl Benzoate is an ester of methyl alcohol and benzoic acid.|fragrance ingredient, skin-conditioning agent - emollient, solvent, perfuming, preservative, and skin conditioning|703888-METHYL_BENZOATE/
1|6363|Mitracarpus Scaber Extract is an extract of Mitracarpus scaber.|not reported and skin conditioning|703988-MITRACARPUS_SCABER_EXTRACT/
1|6364|||704076-MYROXYLON_PEREIRAE_PERU_BALSAM_EXTRACT/
1|6365|Oleyl Lactate is an ester of oleyl alcohol and lactic acid.|skin-conditioning agent - emollient and emollient|704290-OLEYL_LACTATE/
1|6366|||704307-ORANGE/
1|6367|||704460-PARIETARIA_OFFICINALIS_UPRIGHT_PELLITORY_ROOT_EXTRACT/
3.5|6368|||704633-PEG632_GLYCERETH26/
1|6369|||704835-PHOSPHONIC_ACID/
2.5|6370|Polyquaternium-5 is a copolymer of acrylamide and beta-methacrylyloxyethyl trimethyl ammonium methosulfate.|antistatic agent, film former, hair fixative, antistatic, and film forming|705119-POLYQUATERNIUM5/
1|6371|Potassium Isostearate is a potassium salt of Isostearic Acid.|surfactant - cleansing agent and surfactant|705206-POTASSIUM_ISOSTEARATE/
1|6372|||705340-PRUNELLA_VULGARIS_COMMON_SELFHEAL/
1|6373|||705370-PRUNUS_DULCIS_ALMOND_EXTRACT/
3|6374|Ethanol is grain alcohol, considered broadly toxic and linked to birth defects. Potential risks from ethanol in personal care products, however, are dwarfed by risks posed from the consumption of alcoholic beverages.|cosmetic astringent, solvent, and viscosity decreasing agent|705847-SD_ALCOHOL_3C/
1|6375|Sorbeth-30 is a polyethylene glycol ether of Sorbitol (q.v.) with an average of 30 moles ofethylene oxide.|humectant, solvent, viscosity decreasing agent, and viscosity controlling|706222-SORBETH30/
1|6376|||706292-STEARAMIDOPROPYL_PGDIMONIUM_CHLORIDE/
1|6377|Tryptophan is an amino acid.|fragrance ingredient, hair conditioning agent, antistatic, hair conditioning, and masking|706743-TRYPTOPHAN/
1|6378|||706960-WHEAT_PROTEIN_AMINO_ACIDS/
1|6379|Ammonium Carbonate is a mixture of ammonium bicarbonate and ammonium carbamate.|buffering agent, ph adjuster, and buffering|716627-AMMONIUM_CARBONATE/
1|6380|Artemisia Annua Extract is an extract of the whole herb, Artemisia annua.|fragrance ingredient, not reported, and perfuming|716780-ARTEMISIA_ANNUA_EXTRACT/
1|6381|Broussonetia Kazinoki Root Extract is an extract of the roots of Broussonetia kazinoki.|skin-conditioning agent - miscellaneous and skin conditioning|717065-BROUSSONETIA_KAZINOKI_ROOT_EXTRACT/
1|6382|Calcium Phosphate is an inorganic salt.|abrasive, buffering agent, bulking agent, oral care agent, and buffering|717372-CALCIUM_PHOSPHATE/
1|6383|Cellulose Acetate is an acetic acid ester of Cellulose (q.v.).|film former and film forming|717526-CELLULOSE_ACETATE/
1|6384|DATEM is a diacetyl tartaric acid ester of mono- and diglycerides of fatty acids.|hair conditioning agent, skin-conditioning agent - emollient, surfactant - emulsifying agent, emollient, emulsifying, hair conditioning, skin conditioning, and surfactant|718211-DATEM/
1|6385|Disodium Deceth-5 Sulfosuccinate is a disodium salt of the half ester of an ethoxylated decylalcohol and sulfosuccinic acid.|surfactant - cleansing agent, surfactant - foam booster, surfactant - hydrotrope, cleansing, foam boosting, hydrotrope, and surfactant|718706-DISODIUM_DECETH5_SULFOSUCCINATE/
1|6386|Disodium Lauriminodipropionate is a disodium salt of a substituted propionic acid.|antistatic agent, hair conditioning agent, surfactant - cleansing agent, antistatic, cleansing, foaming, hair conditioning, and surfactant|718736-DISODIUM_LAURIMINODIPROPIONATE/
1|6387|Ethoxydiglycol Behenate is an ester of Ethoxydiglycol(q.v.) and Behenic Acid(q.v.).|skin-conditioning agent - emollient and emollient|718938-ETHOXYDIGLYCOL_BEHENATE/
1|6388|||719074-FAEX/
1|6389|Hibiscus Militaris Flower Extract is an extract of the flowers of Hibiscus militaris.|not reported and skin conditioning|719507-HIBISCUS_MILITARIS_FLOWER_EXTRACT/
1|6390|Hydrogenated Sweet Almond Oil is an end-product of the controlled hydrogenation of PrunusAmygdalus Dulcis (Sweet Almond) Oil (q.v.).|skin-conditioning agent - occlusive, viscosity increasing agent - nonaqueous, skin conditioning, and viscosity controlling|719634-HYDROGENATED_SWEET_ALMOND_OIL/
1|6391||solvent|719797-HYDROXYMETHYL_DIOXOLANONE/
1|6392|Khaya Senegalensis Bark Extract is an extract of the bark of Khaya senegalensis.|not reported and skin protecting|720101-KHAYA_SENEGALENSIS_BARK_EXTRACT/
1|6393|Lithospermum Officinale Extract is an extract of Lithospermum officinale.|skin-conditioning agent - miscellaneous, masking, and skin protecting|720387-LITHOSPERMUM_OFFICINALE_EXTRACT/
1|6394|Michelia Alba Flower Oils the volatile oil obtained from the flowers of Michelia alba.|fragrance ingredient and masking|720718-MICHELIA_ALBA_FLOWER_OIL/
1|6395|Oryza Sativa (Rice) Hull Extract is an extract of the hulls of Oryza sativa.|skin-conditioning agent - occlusive and moisturising|721201-ORYZA_SATIVA_RICE_HULL_EXTRACT/
2|6396|PEG-20 Glyceryl Laurate is a polyethylene glycol ether of Glyceryl Laurate (q.v.).|surfactant - emulsifying agent and surfactant - solubilizing agent|721547-PEG20_GLYCERYL_LAURATE/
2|6397|PEG-45 is a polymer of ethylene oxide.|binder, humectant, and solvent|721751-PEG45/
1|6398|Pentetic Acid is a substituted amine.|chelating agent and chelating|722094-PENTETIC_ACID/
1|6399|Phyllanthus Emblica Fruit Juice is a juice expressed from the fruit of Phyllanthus emblica.|proprietary and humectant|722189-PHYLLANTHUS_EMBLICA_FRUIT_JUICE/
1|6400|Pinus Palustris Wood Tar is a product obtained by the destructive distillation of the wood ofPinus palustris.|denaturant|722257-PINUS_PALUSTRIS_WOOD_TAR/
2|6401|Poloxamer 335 is a polyoxyethylene, polyoxypropylene block polymer.|surfactant - cleansing agent and surfactant - solubilizing agent|722338-POLOXAMER_335/
1|6402|Polyglyceryl-6 Pentaoleate is a pentaester of oleic acid and Polyglycerin-6 (q.v.).|skin-conditioning agent - emollient, surfactant - emulsifying agent, and emulsifying|722524-POLYGLYCERYL6_PENTAOLEATE/
1|6403|Prunus Persica (Peach) Juice is a liquid expressed from the fresh pulp of the peach, Prunuspersica.|skin-conditioning agent - miscellaneous|723122-PRUNUS_PERSICA_PEACH_JUICE/
1|6404|Prunus Persica Nectarina Extract is an extract of the nectarine, Prunus persica nectarina.|not reported|723125-PRUNUS_PERSICA_NECTARINA_EXTRACT/
1|6405|Sapindus Trifoliatus Fruit Extract is an extract of the fruit of Sapindus trifoliatus.|not reported and skin conditioning|723450-SAPINDUS_TRIFOLIATUS_FRUIT_EXTRACT/
1|6406|Smilax Aristolochiaefolia Root Extract is an extract of the roots of the sarsaparilla, Smilaxaristolochiaefolia.|skin-conditioning agent - miscellaneous and skin conditioning|723588-SMILAX_ARISTOLOCHIAEFOLIA_ROOT_EXTRACT/
1|6407|Sodium Pantothenate is a sodium salt of Pantothenic Acid (q.v.).|hair conditioning agent and hair conditioning|723871-SODIUM_PANTOTHENATE/
1|6408|Spinacia Oleracea (Spinach) is a plant material derived from Spinacia oleracea.|not reported and skin conditioning|724099-SPINACIA_OLERACEA_SPINACH/
1|6409|||725298-CARNITINE_L/
1|6410|||725677-MALLOW/
1|6411|||725888-PLUMERIA_ALBA_EXTRACT/
1|6412|||726637-CYMBOPOGON_FLEXUOSUS_LEMONGRASS_POWDER/
1|6413||skin protecting|729274-DIHYDROXYISOPROPYL_CAPRYLOYLCAPRYLAMIDE/
1|6414||hair conditioning and skin conditioning|729458-HYDROLYZED_SILK_PGPROPYL_METHYLSILANEDIOL_CROSSPOLYMER/
2|6415|||862028-POLYGLYCERYL_3_ESTERS/
1|6416|||862161-CALPHOSTIN_C/
1|6417|||862324-ROSEHIP_POWDER/
1|6418|||862340-COMMIPHORA_CONFUSA_RESIN_OIL/
1|6419|||862536-MENTHA_AUSTRALIS_RIVER_MINT/
1|6420|||862564-COCOYL_METHYL_GLUCAMIDE/
1|6421|||862586-TRANS1333Tetrafluoropropene_/
1|6422|||700231-ALGAE_OIL/
1|6423|||700283-ALOYSIA_TRIPHYLLA_LEMON_VERBENA/
1|6424|||700717-BETA_VULGARIS_COMMON_BEET_JUICE_EXTRACT/
1|6425|Bishydroxyethyl Dihydroxypropyl Stearammonium Chloride is a quaternary ammonium salt.|antistatic agent and antistatic|700777-BISHYDROXYETHYL_DIHYDROXYPROPYL_STEARAMINIUM_CHLORIDE/
1.5|6426|Calcium Fluoride is an inorganic salt.|oral care agent, antiplaque, and oral care|700963-CALCIUM_FLUORIDE/
1|6427|||701174-CEDARWOOD_BARK_EXTRACT/
1|6428|||701386-CITRIC_ALCOHOLS/
1|6429|||701532-COCO_PROTEIN/
1|6430|||702069-DIMETHYLAMINOETHYLMETHACRYLATE_COPOLYMER/
1|6431|Ethoxydiglycol Oleate is an ester of Ethoxydiglycol(q.v.) and Oleic Acid(q.v.).|skin-conditioning agent - emollient and emollient|702289-ETHOXYDIGLYCOL_OLEATE/
1|6432|||702456-FERROCYANIDE_BLUE/
1|6433|Glycereth-7 Benzoate is an ester of benzoic acid with Glycereth-7 (q.v.).|skin-conditioning agent - emollient, solvent, emulsifying, emulsion stabilising, and skin conditioning|702614-GLYCERETH7_BENZOATE/
1|6434|||702672-GLYCINE_SOJA_SOYBEAN_ISOFLAVONE_AGLYCONE/
1|6435|||702774-HAMAMELIS_VIRGINIANA_WITCH_HAZEL_FLOWER_EXTRACT/
1|6436|Hydrogenated Tallow is an end product of controlled hydrogenation of Tallow (q.v.).|skin-conditioning agent - occlusive, viscosity increasing agent - aqueous, emollient, emulsifying, skin conditioning, and viscosity controlling|702957-HYDROGENATED_TALLOW/
1|6437|||703139-IRIS_GERMANICA_ORRIS/
1|6438|Laneth-10 Acetate is an acetylated ester of an ethoxylated ether of Lanolin Alcohol (q.v.) withan average ethoxylation value of 10.|hair conditioning agent, skin-conditioning agent - emollient, emollient, emulsifying, hair conditioning, and skin conditioning|703383-LANETH10_ACETATE/
1|6439|Menhaden Oil is an oil obtained from the small North Atlantic fish, Brevoortia tyrannus.|skin-conditioning agent - occlusive, emollient, and solvent|703822-MENHADEN_OIL/
1|6440|Menthyl Acetate is an ester of menthol and acetic acid.|flavoring agent, fragrance ingredient, and perfuming|703862-MENTHYL_ACETATE/
1|6441||chelating agent and chelating|703884-METHYL_25DIHYDROXY_BENZOATE/
1|6442|Methyl Behenate is an ester of methyl alcohol and Behenic Acid (q.v.).|skin-conditioning agent - emollient, humectant, and skin conditioning|703887-METHYL_BEHENATE/
1.5|6443|Palm Kernelamide DEA is a mixture of ethanolamides of the fatty acids derived from ElaeisGuineensis (Palm) Kernel Oil (q.v.).|surfactant - foam booster, viscosity increasing agent - aqueous, emulsifying, emulsion stabilising, foam boosting, surfactant, and viscosity controlling|704406-PALM_KERNELAMIDE_DEA/
1|6444||chelating agent, chelating, and viscosity controlling|704749-PENTASODIUM_ETHYLENEDIAMINE_TETRAMETHYLENE_PHOSPHONATE/
2|6445|||704986-POLYETHYLENE_GLYCOL_MONOSTEARATE_1000/
1|6446|Propylene Glycol Heptanoate is an ester of propylene glycol and heptanoic acid.|skin-conditioning agent - emollient, surfactant - emulsifying agent, skin conditioning, and surfactant|705325-PROPYLENE_GLYCOL_HEPTANOATE/
1|6447||fragrance ingredient, skin-conditioning agent - miscellaneous, masking, perfuming, and skin conditioning|705831-SCLAREOLIDE/
1|6448|||705880-SERENOA_REPENS_SAW_PALMETTO/
1|6449|||705923-SILICON_COPOLYOL/
1|6450|||706166-SODIUM_POTASSIUM_ALUMINOSILICATE/
1|6451|Sodium PVM/MA/Decadiene Crosspolymer is a copolymer of methyl vinyl ether and maleicanhydride crosslinked with 1, 9-decadiene.|film former, viscosity increasing agent - nonaqueous, film forming, and viscosity controlling|706171-SODIUM_PVM_MA_DECADIENE_CROSSPOLYMER/
1|6452|||706267-SQUALENE_OIL/
2.5|6453|TEA-PEG-3 Cocamide Sulfate is a triethanolamine salt of a mixture of sulfated esters ofPEG-3 Cocamide (q.v.).|surfactant - cleansing agent, surfactant - hydrotrope, cleansing, emulsifying, foaming, hydrotrope, and surfactant|706475-TEA_PEG_3_COCAMIDE_SULFATE/
1|6454|Amylodextrin is a product obtained by treating potato or corn starch with dilute hydrochloricacid.|absorbent, bulking agent, and bulking|706913-AMYLODEXTRIN/
1|6455|C12-15 Alcohols is a mixture of synthetic aliphatic alcohols with 12 to 15 carbons in the alkylchain.|emulsion stabilizer, viscosity increasing agent - nonaqueous, emollient, emulsion stabilising, and viscosity controlling|717209-C1215_ALCOHOLS/
1|6456|C9-11 Pareth-6 is a polyethylene glycol ether of a mixture of synthetic C9-11 fatty alcoholswith an average of 6 moles of ethylene oxide.|surfactant - emulsifying agent|717327-C911_PARETH6/
1|6457|Carotenoids are a group of related compounds including alpha-, beta-, and gamma-carotene, and lycopene.|antioxidant, colorant, skin protectant, ultraviolet light absorber, skin protecting, and uv absorber|717479-CAROTENOIDS/
2|6458||surfactant - foam booster, viscosity controlling agent, foam boosting, surfactant, and viscosity controlling|717986-COCAMIDE_METHYL_MEA/
1|6459|Codonopsis Tangshen Root Extract is an extract of the roots of Codonopsis tangshen.|not reported and skin conditioning|718040-CODONOPSIS_TANGSHEN_ROOT_EXTRACT/
1|6460|Delta-Decalactone is a heterocyclic compound.|fragrance ingredient, masking, and perfuming|718287-DELTADECALACTONE/
1|6461|Diospyros Mespiliformis Leaf Extract is an extract of the leaves of Diospyros mespiliformis.|skin-conditioning agent - miscellaneous and skin conditioning|718631-DIOSPYROS_MESPILIFORMIS_LEAF_EXTRACT/
3.5|6462|Disodium PEG-8 Glyceryl Caprylate/Caprate is a disodium salt of a polyethylene glycolderivative of Glyceryl Caprylate/Caprate (q.v.).|surfactant - emulsifying agent, emulsifying, and surfactant|718753-DISODIUM_PEG8_GLYCERYL_CAPRYLATECAPRATE/
1|6463||skin-conditioning agent - miscellaneous and skin conditioning|718808-DITHIAOCTANEDIOL/
1|6464|||719089-FERULA_GALBANIFLUA/
1|6465|Lactococcus Ferment is an extract of the bacterial culture derived from Lactococcus.|not reported and skin conditioning|720172-LACTOCOCCUS_FERMENT/
1|6466|Mangifera Indica Leaf Extract is an extract of the leaves of Mangifera indica.|skin-conditioning agent - miscellaneous and skin conditioning|720509-MANGIFERA_INDICA_LEAF_EXTRACT/
1|6467|Menadione is a polycyclic aromatic compound.|not reported and masking|720570-MENADIONE/
1|6468||fragrance ingredient and perfuming|720684-METHYLBENZYL_ACETATE/
1|6469||fragrance ingredient and masking|720695-METHYLCYCLOPENTADECENONE/
1|6470|Nelumbo Nucifera Germ Extract is an extract of the germ of Nelumbo nucifera.|skin-conditioning agent - humectant|720909-NELUMBO_NUCIFERA_GERM_EXTRACT/
5|6471|Octoxynol-13 is an ethoxylated alkyl phenol.|surfactant - emulsifying agent|721025-OCTOXYNOL13/
3.5|6472|PEG-10 Oleate is a polyethylene glycol ester of oleic acid.|surfactant - emulsifying agent and emulsifying|721369-PEG10_OLEATE/
2|6473|PEG-160M is a polymer of ethylene oxide.|binder, emulsion stabilizer, and viscosity increasing agent - aqueous|721488-PEG160M/
3.5|6474|PEG-4 Caprylic/Capric Glycerides is a polyethylene glycol derivative of a mixture of mono-, di-, and triglycerides of caprylic and capric acids with an average of 4 moles of ethylene oxide.|skin-conditioning agent - emollient, surfactant - emulsifying agent, and emulsifying|721693-PEG4_CAPRYLICCAPRIC_GLYCERIDES/
2|6475|PEG-8 Isostearate is a polyethylene glycol ester of Isostearic Acid (q.v.).|surfactant - cleansing agent and surfactant - emulsifying agent|721921-PEG8_ISOSTEARATE/
1|6476|PG-Hydroxyethylcellulose Stearyldimonium Chloride is a quaternary ammonium salt.|antistatic agent, hair conditioning agent, antistatic, and hair conditioning|722138-PGHYDROXYETHYLCELLULOSE_STEARYLDIMONIUM_CHLORIDE/
1|6477||skin-conditioning agent - miscellaneous and skin conditioning|723161-PYRIDOXAL_5PHOSPHATE/
1|6478|Quaternium-79 Hydrolyzed Silk is a quaternary ammonium chloride.|antistatic agent, hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, hair conditioning, and skin conditioning|723213-QUATERNIUM79_HYDROLYZED_SILK/
1|6479|Ribes Nigrum (Black Currant) Bud Wax is a wax obtained from the bud of Ribes nigrum.|not reported and skin protecting|723286-RIBES_NIGRUM_BLACK_CURRANT_BUD_WAX/
1|6480|Saponaria Officinalis Leaf Extract is an extract of the leaves of Saponaria officinalis.|cosmetic biocide, antimicrobial, and cleansing|723451-SAPONARIA_OFFICINALIS_LEAF_EXTRACT/
1|6481|Sasa Veitchii Extract is an extract of the leaves of Sasa veitchii.|not reported|723458-SASA_VEITCHII_EXTRACT/
1|6482|Stearamidopropyl Dimethicone is a siloxane polymer.|corrosion inhibitor, film former, anticorrosive, and film forming|724134-STEARAMIDOPROPYL_DIMETHICONE/
1|6483|Vanilla Tahitensis Fruit is a plant material derived from the cured, full-grown, unripe fruit(bean) of the vanilla, Vanilla tahitensis.|fragrance ingredient and not reported|724799-VANILLA_TAHITENSIS_FRUIT/
1|6484|Wasabia Japonica Leaf Extract is an extract of the leaves and leafstalk of Wasabia japonica.|cosmetic biocide and antimicrobial|724852-WASABIA_JAPONICA_LEAF_EXTRACT/
1|6485|||725030-PASSION_FLOWER/
1|6486||perfuming|725045-LABDANUM_CISTUS_LABDANIFERUS_RESIN/
1|6487|||725358-CRASSULA_ARGENTEA_LEAF_EXTRACT/
4.5|6488|Formalin is a solution of water, formaldehyde, and methanol.||725527-FORMALDEHYDE_SOLUTION_FORMALIN/
1|6489|||725741-NASTURTIUM_EXTRACT/
1|6490|||726766-HYDROXYPROPYL_BISHYDROXYETHYLDIMONIUM_CHLORIDE/
1|6491||perfuming|728175-PENTAMETHYLHEPTANE/
1|6492||antistatic, hair conditioning, humectant, and skin conditioning|728903-ACRONYCHIA_ACIDULA_FRUIT_EXTRACT/
1|6493||skin conditioning|729133-CANARIUM_INDICUM_SEED_OIL/
1|6494||skin conditioning|729470-HYDROLYZED_FUCUS_VESICULOSUS_PROTEIN/
1|6495||emulsion stabilising, hair conditioning, humectant, and skin conditioning|729883-SPARASSIS_CRISPA_EXTRACT/
1|6496||skin conditioning|729943-PRUNUS_SPINOSA_FLOWER_EXTRACT/
1|6497||skin conditioning|729970-PUNICA_GRANATUM_JUICE_EXTRACT/
1|6498||bleaching|730096-POTASSIUM_METHOXYSALICYLATE/
3|6499|||861585-SHEA_BUTTERAMIDOPROPYLTRIMONIUM_CHLORIDE/
1|6500|||861678-2ethyl4223trimethyl3cyclopenten1yl2buten1ol/
1|6501|||861757-AGARICUS_BISPORUS_MUSHROOM_BETAGLUCANS/
1|6502|||861819-PRUNUS_AMYGDALUS_DULCIS_OLEOSOMES/
1|6503|||861948-SACCHAROMYCESTITANIUM_CITRATE_FERMENT_LYSATE_FILTRATE/
1|6504|||861976-HC_BLUE_17/
1|6505|||861983-SODIUM_ACRYLATE_ACRYOLDIMETHYLTAURATE_DIMETHYLACRYLAMIDE_CROSSPOLYMER/
